pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,flr2nd_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,ssn3_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
911370510,120,RM,44.0,3811,Pave,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,None,186.0,Gd,TA,PConc,Gd,TA,No,Unf,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,RFn,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,0,5,2010,WD ,246000
527302070,20,RL,44.0,10825,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,Gd,TA,No,GLQ,747.0,Unf,0.0,513.0,1260.0,GasA,TA,Y,SBrkr,1260,0,0,1260,1.0,0.0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,1983.0,Fin,2.0,598.0,TA,TA,Y,152,0,0,0,0,0,0,7,2008,WD ,181900
902206040,50,RM,50.0,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Av,ALQ,234.0,LwQ,692.0,0.0,926.0,GasA,TA,Y,SBrkr,926,0,390,1316,1.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1974.0,Fin,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD ,130000
902105110,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Ex,TA,No,GLQ,0.0,Unf,0.0,264.0,264.0,GasA,Ex,Y,SBrkr,768,664,0,1432,0.0,0.0,2,0,2,1,TA,7,Typ,0,Gd,BuiltIn,1910.0,Fin,2.0,360.0,TA,TA,Y,270,0,112,0,0,0,0,5,2007,WD ,132000
906223040,60,RL,75.0,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,497.0,Unf,0.0,282.0,779.0,GasA,Ex,Y,SBrkr,1029,929,0,1958,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1994.0,Unf,2.0,499.0,TA,TA,Y,202,93,0,0,0,0,0,7,2007,CWD,220000
907252210,20,RL,75.0,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1753.0,1753.0,GasA,Ex,Y,SBrkr,1788,0,0,1788,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2001.0,Unf,2.0,522.0,TA,TA,Y,202,151,0,0,0,0,0,6,2009,WD ,236500
527365030,60,FV,75.0,8004,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,110.0,Gd,TA,PConc,TA,TA,No,Unf,544.0,Unf,0.0,288.0,832.0,GasA,Ex,Y,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3,1,TA,8,Typ,0,Gd,Detchd,2009.0,Unf,2.0,552.0,TA,TA,Y,0,150,0,0,0,0,0,12,2009,New,263435
903454100,50,RM,60.0,6876,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,Gd,ALQ,0.0,Rec,0.0,1272.0,1272.0,GasA,TA,Y,SBrkr,1272,0,697,1969,0.0,0.0,2,0,4,1,TA,9,Min1,1,TA,Attchd,1938.0,Unf,2.0,400.0,TA,TA,Y,0,34,0,0,0,0,0,11,2008,COD,141000
528250030,60,RL,60.0,8396,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,196.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1139,0,1986,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,2003.0,Unf,2.0,434.0,Gd,Gd,Y,120,48,0,0,0,0,0,5,2008,WD ,213000
916386020,20,RL,73.0,9803,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,0.0,Unf,0.0,1214.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,0.0,0.0,2,0,2,1,Gd,6,Typ,0,Gd,Attchd,2010.0,Fin,2.0,520.0,TA,TA,Y,0,25,0,0,0,0,0,1,2010,New,179781
528186160,120,RL,48.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,None,176.0,Gd,TA,PConc,TA,TA,No,Rec,846.0,Unf,0.0,496.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,1342,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Detchd,2007.0,Unf,2.0,550.0,TA,TA,Y,0,35,0,0,0,0,0,6,2008,WD ,234250
916325080,20,RL,48.0,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,GLQ,1165.0,Unf,400.0,0.0,1565.0,GasA,TA,Y,SBrkr,2898,0,0,2898,1.0,0.0,2,0,2,1,Gd,10,Typ,1,Gd,Detchd,1976.0,Unf,2.0,665.0,TA,TA,Y,0,72,174,0,0,0,0,5,2008,COD,287000
528275160,60,RL,60.0,12891,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Av,Rec,651.0,Unf,0.0,219.0,870.0,GasA,Ex,Y,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,2002.0,Unf,3.0,644.0,TA,TA,Y,0,48,0,0,0,0,0,7,2009,WD ,257500
903234160,30,RM,60.0,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,Ex,TA,Av,GLQ,0.0,Unf,0.0,960.0,960.0,GasA,TA,N,SBrkr,986,0,0,986,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Attchd,1926.0,Fin,1.0,180.0,TA,TA,Y,0,128,0,0,0,0,0,5,2007,WD ,102000
903451110,45,RM,57.0,7449,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,RFn,1.0,280.0,TA,TA,N,0,0,205,0,0,0,0,6,2007,WD ,139400
535381060,50,RL,60.0,10410,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,0.0,Unf,0.0,672.0,672.0,GasA,TA,Y,SBrkr,694,520,0,1214,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1998.0,Unf,3.0,936.0,TA,TA,Y,216,0,160,0,0,0,0,1,2006,WD ,105000
526355190,20,RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,Names,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,TA,Gd,LwQ,351.0,ALQ,823.0,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217,0,0,2217,1.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1970.0,Fin,2.0,621.0,TA,TA,Y,81,207,0,0,224,0,0,10,2007,WD ,268000
905426150,80,RL,95.0,19690,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Fa,TA,Mn,BLQ,0.0,Unf,0.0,697.0,697.0,GasA,TA,Y,SBrkr,1575,626,0,2201,0.0,0.0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1966.0,RFn,2.0,432.0,TA,TA,Y,586,236,0,0,0,738,0,8,2006,WD ,274970
528228455,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,16.0,Unf,0.0,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2,1,Gd,5,Typ,1,Ex,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,100,16,0,0,0,0,0,8,2009,WD ,180000
902306130,70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,141.0,Unf,0.0,548.0,689.0,GasA,Ex,Y,SBrkr,689,689,0,1378,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,CarPort,1928.0,Unf,2.0,360.0,TA,TA,N,0,0,116,0,0,0,0,10,2008,WD ,161000
905478190,20,RL,60.0,11100,Pave,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,Stone,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,930,0,0,930,0.0,0.0,1,0,2,1,Gd,6,Typ,0,Gd,BuiltIn,1946.0,Fin,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD ,84900
535304060,190,RL,70.0,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,2FmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,532.0,Unf,0.0,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,2,1,TA,5,Typ,0,TA,Attchd,1958.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD ,119000
921201060,20,RL,85.0,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,Gd,TA,No,GLQ,1571.0,Unf,0.0,393.0,1964.0,GasA,Ex,Y,SBrkr,1964,0,0,1964,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0,265,0,0,0,0,0,6,2008,WD ,370000
906392080,20,RL,64.0,7242,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,LwQ,0.0,Unf,0.0,1270.0,1270.0,GasA,Ex,Y,SBrkr,1270,0,0,1270,0.0,0.0,2,0,2,1,Gd,6,Typ,0,TA,Attchd,2005.0,Fin,2.0,524.0,TA,TA,Y,0,96,0,0,0,0,0,7,2007,WD ,175900
906226120,90,RL,64.0,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplx,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,Slab,TA,TA,Av,ALQ,0.0,Unf,0.0,0.0,0.0,GasA,TA,Y,SBrkr,1120,1120,0,2240,0.0,0.0,2,0,6,2,TA,12,Typ,0,Gd,Attchd,1979.0,RFn,2.0,528.0,TA,TA,Y,154,0,0,0,0,0,0,6,2009,WD ,142953
533250190,120,RL,50.0,9466,Pave,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,457.0,Unf,1037.0,0.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,1994.0,Fin,2.0,478.0,TA,TA,Y,0,30,0,0,217,0,0,5,2007,WD ,279700
535152280,20,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,623.0,Unf,0.0,556.0,1179.0,GasA,Gd,Y,SBrkr,1364,0,0,1364,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1957.0,Unf,1.0,331.0,TA,TA,Y,0,60,0,0,0,0,0,3,2006,WD ,132000
907253130,60,RL,70.0,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,TA,TA,No,BLQ,904.0,Unf,0.0,536.0,1440.0,GasA,Ex,Y,SBrkr,1476,677,0,2153,1.0,0.0,2,1,3,1,Ex,8,Typ,2,Gd,Detchd,2000.0,Unf,3.0,736.0,TA,TA,Y,253,142,0,0,0,0,0,5,2009,WD ,313000
911175360,50,C,60.0,11040,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,637.0,Unf,0.0,0.0,637.0,GasA,Gd,Y,SBrkr,897,439,0,1336,0.0,0.0,1,1,3,1,TA,7,Typ,0,TA,Attchd,1994.0,Fin,1.0,570.0,TA,TA,Y,0,47,120,0,0,0,0,9,2006,COD,108000
908128110,60,RL,60.0,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,92.0,Gd,TA,PConc,TA,TA,No,GLQ,0.0,Unf,0.0,746.0,746.0,GasA,Ex,Y,SBrkr,760,896,0,1656,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,Unf,2.0,397.0,TA,TA,Y,178,128,0,0,0,0,0,7,2008,WD ,165400
907130110,60,RL,65.0,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.0,Unf,0.0,781.0,781.0,GasA,Ex,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1995.0,Fin,2.0,473.0,TA,TA,Y,413,91,0,0,0,0,0,8,2006,WD ,187000
528321010,60,RL,174.0,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,Av,Unf,689.0,Unf,0.0,773.0,1462.0,GasA,Ex,Y,SBrkr,1490,1304,0,2794,1.0,0.0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,1995.0,Unf,3.0,810.0,TA,TA,Y,0,146,202,0,0,0,0,7,2009,WD ,403000
527327050,60,RL,174.0,12046,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,Mn,GLQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,2030,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,Detchd,1976.0,Unf,2.0,551.0,TA,TA,Y,0,224,0,0,0,0,0,6,2007,WD ,195000
535105110,80,RL,100.0,9600,Pave,IR1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,TA,TA,CBlock,TA,TA,No,ALQ,600.0,Unf,0.0,618.0,1218.0,GasA,TA,Y,SBrkr,1254,0,0,1254,1.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1961.0,Unf,2.0,525.0,TA,TA,Y,0,0,0,0,168,0,0,5,2007,WD ,158500
907251100,60,RL,90.0,11367,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,GLQ,932.0,Unf,0.0,133.0,1065.0,GasA,Ex,Y,SBrkr,1091,898,0,1989,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2.0,586.0,TA,TA,Y,199,60,0,0,0,0,0,11,2006,WD ,255000
909428170,20,RL,56.0,26073,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,Stone,0.0,TA,TA,PConc,Gd,TA,No,Unf,1116.0,Unf,0.0,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,0,1898,0.0,0.0,2,1,3,1,TA,7,Typ,2,TA,Attchd,1956.0,RFn,2.0,484.0,TA,TA,Y,0,51,224,0,0,0,0,4,2008,WD ,236500
527455250,20,RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,52.0,TA,TA,CBlock,TA,TA,No,ALQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,TA,5,Typ,0,Gd,Attchd,1974.0,RFn,1.0,360.0,TA,TA,Y,0,0,0,0,0,0,0,11,2007,WD ,129250
909475140,20,RL,100.0,15602,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,GLQ,1247.0,Unf,0.0,254.0,1501.0,GasA,TA,Y,SBrkr,1801,0,0,1801,1.0,0.0,2,0,1,1,TA,6,Typ,2,Gd,Attchd,1959.0,RFn,2.0,484.0,TA,TA,Y,0,54,0,0,161,0,0,3,2010,WD ,289000
914476080,90,RL,76.0,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplx,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,0.0,Unf,0.0,0.0,0.0,GasA,TA,Y,SBrkr,936,936,0,1872,0.0,0.0,2,2,4,2,TA,8,Typ,0,TA,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD ,100000
907275150,60,RL,76.0,12728,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,No,GLQ,1198.0,Unf,0.0,333.0,1531.0,GasA,Ex,Y,SBrkr,1531,908,0,2439,1.0,0.0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,184,121,0,0,0,0,0,1,2007,WD ,275000
907265100,60,RL,96.0,11690,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,TA,TA,No,Rec,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,1999.0,RFn,2.0,560.0,TA,TA,Y,120,29,0,0,0,0,0,6,2008,WD ,207000
534226060,20,RL,71.0,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,Names,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,None,166.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,661.0,Unf,0.0,203.0,864.0,GasA,Gd,Y,SBrkr,1200,0,0,1200,1.0,0.0,1,1,1,1,Gd,6,Typ,0,TA,Attchd,1977.0,Fin,2.0,884.0,TA,TA,Y,0,64,0,0,0,0,0,10,2006,WD ,146000
527450460,160,RM,21.0,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsI,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,380.0,TA,TA,CBlock,Gd,TA,Mn,Unf,282.0,Unf,0.0,212.0,494.0,GasA,Ex,Y,SBrkr,494,536,0,1030,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1973.0,RFn,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,116000
907285020,60,RL,21.0,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,573.0,TA,TA,PConc,Gd,TA,No,Unf,739.0,Unf,0.0,318.0,1057.0,GasA,Ex,Y,SBrkr,1057,977,0,2034,1.0,0.0,2,1,3,1,Gd,8,Typ,0,Gd,BuiltIn,1998.0,RFn,2.0,645.0,TA,TA,Y,576,36,0,0,0,0,0,2,2009,WD ,219500
528188020,120,RL,48.0,3480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,478.0,TA,TA,Y,148,36,0,0,0,0,0,11,2009,WD ,173000
905377010,20,RL,48.0,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,1059.0,Unf,0.0,75.0,1134.0,GasA,Ex,Y,FuseA,1229,0,0,1229,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1956.0,Unf,1.0,284.0,TA,TA,Y,0,0,0,0,0,0,0,4,2009,WD ,135000
907260050,60,RL,70.0,8749,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,ALQ,654.0,Rec,0.0,325.0,979.0,GasA,Ex,Y,SBrkr,992,940,0,1932,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,Unf,2.0,610.0,TA,TA,Y,0,120,0,0,0,0,0,6,2007,WD ,213000
905226130,20,RL,91.0,11375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1954,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,736.0,Rec,0.0,231.0,967.0,GasA,TA,Y,SBrkr,1299,0,0,1299,0.0,0.0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1954.0,Unf,2.0,494.0,TA,TA,Y,81,0,280,0,0,0,0,10,2007,WD ,150000
528228450,120,RL,43.0,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,16.0,Gd,TA,PConc,Gd,TA,No,Unf,16.0,Unf,0.0,1330.0,1346.0,GasA,Ex,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,1,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,457.0,TA,TA,Y,156,0,0,0,0,0,0,5,2009,WD ,181000
535154080,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,243.0,TA,TA,CBlock,TA,TA,No,Unf,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442,0,0,1442,0.0,0.0,1,1,4,1,TA,7,Typ,0,Gd,Detchd,1958.0,Unf,1.0,301.0,Fa,Fa,Y,0,0,275,0,0,0,500,4,2007,COD,157900
